PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,Toluene,AQI,year,month,day,weekday,dayofyear,Date,City
11.37,19.57,1.29,3.54,1.35,3.64,0.29,6.12,0.69,40.0,2019.0,9.0,11.0,2.0,254.0,2019-09-11,Shillong
33.82385479283637,65.32,11.02,17.17,28.2,9.51,0.0,6.18,0.85,78.0,2018.0,10.0,5.0,4.0,278.0,2018-10-05,Amritsar
44.94,111.743127821808,7.14,10.94,18.07,23.434559616187926,2.86,5.85,2.21,229.0,2015.0,9.0,15.0,1.0,258.0,2015-09-15,Ahmedabad
68.92638911562595,140.9540809890418,14.884204672232057,28.08743548573932,29.42724843780252,24.691306097561437,1.1524314254028898,11.711575559946482,5.55145085465756,175.13690744683117,2017.0,4.0,16.0,6.0,106.0,2017-04-16,Patna
68.94634266910249,136.91652307432446,13.429997239293447,24.434279083042952,26.27,27.085086959411683,0.0,8.647329560907906,0.0,152.01525580876387,2015.0,1.0,25.0,6.0,25.0,2015-01-25,Mumbai
64.72,121.51,9.05,45.03,30.5,13.13,0.82,14.09,12.16,140.0,2017.0,11.0,30.0,3.0,334.0,2017-11-30,Hyderabad
59.47,99.73,0.54,12.85,7.18,11.94,0.68,7.62,1.88,118.0,2018.0,2.0,12.0,0.0,43.0,2018-02-12,Amaravati
28.88,86.83980434892692,9.86,13.42,9.46,10.001123330431483,1.65,29.545,8.68,122.0,2019.0,8.0,19.0,0.0,231.0,2019-08-19,Patna
22.92,68.81,7.27,24.96,27.2,14.09,0.92,5.07,1.44,74.0,2019.0,9.0,21.0,5.0,264.0,2019-09-21,Bengaluru
67.8,155.41,8.79,32.8,25.93,28.73,1.03,18.96,15.99,196.0,2020.0,5.0,20.0,2.0,141.0,2020-05-20,Delhi
158.245,289.98,41.43,76.42499999999998,81.08874999999999,44.08,1.11,19.38,5.2,398.5,2016.0,10.0,23.0,6.0,297.0,2016-10-23,Delhi
100.33644555955529,195.2767480202458,41.43,49.042643201685905,81.08874999999999,35.64734150719005,1.67,12.55397857209698,0.0,242.3707611812515,2018.0,3.0,12.0,0.0,71.0,2018-03-12,Mumbai
61.21,239.15,19.71,38.37,37.84,27.53,1.02,14.43,20.4,207.0,2019.0,6.0,28.0,4.0,179.0,2019-06-28,Delhi
29.56,136.7,40.31,24.344872253695712,32.29,8.46,2.43,27.37,9.348361117049421,133.0,2019.0,3.0,5.0,1.0,64.0,2019-03-05,Talcher
51.25,133.9,10.83,44.58,32.46,9.56,0.81,5.7,7.3,138.0,2017.0,11.0,29.0,2.0,333.0,2017-11-29,Visakhapatnam
32.72,98.26,18.61,24.06,28.8,36.5,0.7,8.84,21.975,106.0,2018.0,8.0,11.0,5.0,223.0,2018-08-11,Delhi
46.175189228996715,95.6387004823248,9.826323075698356,17.86414309347242,19.95259305729769,20.10462700956441,0.0,8.53838479174135,0.0,98.47741840496747,2018.0,1.0,26.0,4.0,26.0,2018-01-26,Mumbai
158.245,287.22288125082036,6.93,24.67,10.59,21.935338570611293,1.14,29.545,21.975,313.0,2019.0,1.0,9.0,2.0,9.0,2019-01-09,Patna
32.88,65.84,10.4,19.17,19.26,26.73,0.62,13.0,9.17,80.0,2020.0,4.0,1.0,2.0,92.0,2020-04-01,Delhi
46.398473548234,90.39400106709695,5.17,7.34,8.51,20.351206208983058,1.3,1.38,0.81,107.76457923302769,2017.0,3.0,25.0,5.0,84.0,2017-03-25,Patna
16.58,45.48,4.93,20.04,21.76,12.89,0.69,5.06,1.94,67.0,2019.0,6.0,22.0,5.0,173.0,2019-06-22,Bengaluru
53.69,93.92,26.49,73.09,54.77,16.05,0.76,8.67,1.18,92.0,2016.0,1.0,2.0,5.0,2.0,2016-01-02,Bengaluru
28.68,29.27,3.62,12.12,12.94,6.8,0.56,6.33,1.17,65.0,2020.0,6.0,29.0,0.0,181.0,2020-06-29,Bengaluru
64.0866377474095,121.80886936372985,13.655556927317972,22.69481280656248,25.280808731656407,24.88911098841686,1.0747945177402947,8.233094372856385,0.0,158.05917168899032,2016.0,11.0,26.0,5.0,331.0,2016-11-26,Ahmedabad
18.87,60.54,16.04,15.81,22.41,21.52,0.75,7.47,2.98,57.0,2018.0,7.0,14.0,5.0,195.0,2018-07-14,Bengaluru
50.96555521934823,102.75829390195213,10.439898322814875,19.131750433685397,20.569163294524742,21.706253670258093,0.0,8.209810104385724,0.0,109.25789822727984,2017.0,3.0,31.0,4.0,90.0,2017-03-31,Mumbai
15.852825302227359,45.59057812837227,17.522957417040402,65.89,46.97448528756149,22.32,0.443276310043691,7.37,7.670262764317158,17.0,2018.0,10.0,1.0,0.0,274.0,2018-10-01,Talcher
79.29590637362908,160.47518159966603,16.459461863904878,30.91094548115086,31.921847427970306,27.480724730317434,1.3073925654006815,12.257440534677471,5.868995054402035,207.57358623882192,2016.0,4.0,29.0,4.0,120.0,2016-04-29,Ahmedabad
49.87691854823343,107.51004081594965,13.184760681446319,24.321863133394913,27.54107367623442,18.6760988492847,0.98024910366813,12.148953103792223,6.2079008700151235,129.92800132384673,2020.0,3.0,22.0,6.0,82.0,2020-03-22,Coimbatore
81.9744128763936,160.40732558659215,17.74897972453354,32.920706347580335,33.451618380426,28.369661522200886,1.3460241510519126,11.53471983885845,6.699089848955509,214.67033588272352,2015.0,12.0,26.0,5.0,360.0,2015-12-26,Ahmedabad
81.51,181.02,35.66,37.44,71.01,10.04,0.01,2.73,3.4,160.0,2018.0,12.0,19.0,2.0,353.0,2018-12-19,Amritsar
36.76,72.29,3.22,19.38,22.55,7.16,0.51,2.58,8.45,66.0,2019.0,5.0,26.0,6.0,146.0,2019-05-26,Kolkata
61.41,96.56,5.45,10.43,14.54,10.28,0.68,4.48,4.66,122.0,2016.0,2.0,12.0,4.0,43.0,2016-02-12,Hyderabad
88.07,180.18,24.96,56.32,81.08874999999999,19.12,0.95,11.24,21.975,236.0,2019.0,11.0,7.0,3.0,311.0,2019-11-07,Kolkata
67.26,102.33,36.66,76.42499999999998,64.63,17.05,1.84,21.77,13.83,120.0,2016.0,12.0,22.0,3.0,357.0,2016-12-22,Visakhapatnam
25.06,80.14,4.996943528901819,10.008716966856468,0.0,11.439773388606682,2.25,29.545,0.0,119.0,2018.0,6.0,27.0,2.0,178.0,2018-06-27,Talcher
101.96971320626086,184.98360557830324,17.500413913204753,28.87231055357131,34.092140333189946,32.637625482491785,0.86,1.37,0.64,243.0,2016.0,10.0,16.0,6.0,290.0,2016-10-16,Patna
27.6,32.09,5.0,25.1,16.73,56.94,0.65,4.83,1.64,47.0,2016.0,5.0,31.0,1.0,152.0,2016-05-31,Bengaluru
158.245,295.96735723456345,41.43,76.42499999999998,81.08874999999999,44.06,2.78,13.64,5.27,398.5,2017.0,12.0,20.0,2.0,354.0,2017-12-20,Lucknow
20.71,53.8,31.78,4.34,36.07,7.91,1.56,29.545,7.242826710484337,88.0,2019.0,9.0,3.0,1.0,246.0,2019-09-03,Talcher
33.97,57.32,8.16,22.84,29.84,10.98,0.7,2.75,9.27,73.0,2019.0,8.0,5.0,0.0,217.0,2019-08-05,Kolkata
139.38,230.27,35.59,76.42499999999998,81.08874999999999,8.7,1.24,29.545,0.58,304.0,2019.0,1.0,3.0,3.0,3.0,2019-01-03,Amaravati
34.23,81.98536759888589,4.95,11.16,5.89,8.418371886648174,0.98,29.545,7.27,86.0,2019.0,8.0,23.0,4.0,235.0,2019-08-23,Patna
66.60953387404714,168.65,9.06,11.01,11.075136125873541,6.88,0.34,29.545,7.202433864036493,128.0,2018.0,1.0,11.0,3.0,11.0,2018-01-11,Jorapokhar
22.81,53.85,3.12,6.96,6.33,5.76,0.8,7.09,0.22,88.0,2018.0,5.0,1.0,1.0,121.0,2018-05-01,Amaravati
71.05,130.84,25.65,50.42,59.92,18.82,1.46,7.96,5.53,143.0,2018.0,11.0,13.0,1.0,317.0,2018-11-13,Bengaluru
83.2919138183861,169.5272011639738,25.38365423008588,69.96,59.5373446649935,23.8,1.3308557526678355,8.99,11.388182696359877,212.4851730024393,2018.0,10.0,9.0,1.0,282.0,2018-10-09,Talcher
44.65,76.94,7.7,32.65,22.73,18.43,1.01,6.99,10.19,147.0,2016.0,10.0,28.0,4.0,302.0,2016-10-28,Visakhapatnam
26.37,61.74,6.35,13.94,14.76,16.37,0.78,6.17,2.4,105.0,2019.0,9.0,7.0,5.0,250.0,2019-09-07,Chennai
19.06,45.18,3.37,7.91,9.92,4.37,0.52,5.76,3.229827959896852,63.0,2020.0,4.0,9.0,3.0,100.0,2020-04-09,Thiruvananthapuram
46.25,108.01246432346966,22.87,60.15,8.16,24.79,0.0,11.218021912126233,0.0,70.0,2017.0,8.0,18.0,4.0,230.0,2017-08-18,Delhi
57.59297455951982,116.87502445696168,14.553178365317477,26.88093220860503,28.865504264265155,21.426308438878777,1.0496331737168778,11.172232525766503,6.455449623906702,147.34576106204167,2018.0,10.0,18.0,3.0,291.0,2018-10-18,Amaravati
30.66,53.71,4.93,10.81,15.74,5.84,2.5,12.38,4.8163196103362225,107.0,2018.0,6.0,26.0,1.0,177.0,2018-06-26,Brajrajnagar
82.79,241.30650518544553,41.43,76.42499999999998,47.96,35.90497324310695,2.86,29.545,21.975,398.5,2019.0,2.0,13.0,2.0,44.0,2019-02-13,Ahmedabad
102.79,200.55,41.43,70.22,81.08874999999999,27.56,1.14,13.87,21.975,229.0,2020.0,1.0,22.0,2.0,22.0,2020-01-22,Kolkata
39.98,105.45110206470599,4.04,12.56,5.65,15.641372809670202,2.75,29.545,3.39,160.0,2015.0,4.0,25.0,5.0,115.0,2015-04-25,Lucknow
62.78,289.98,33.13,34.2788146193202,27.82,7.53,2.86,29.545,15.665744904417238,300.4773701280483,2019.0,3.0,9.0,5.0,68.0,2019-03-09,Talcher
19.9,40.99,8.88,11.77,17.46,7.66,0.56,5.35,3.0202455960028374,43.0,2020.0,6.0,20.0,5.0,172.0,2020-06-20,Thiruvananthapuram
116.68,158.66,27.94,31.45,58.67,32.81,1.84,7.49,1.15,184.0,2020.0,1.0,6.0,0.0,6.0,2020-01-06,Patna
38.5,82.42,13.62,28.55,24.59,16.84,0.45,4.7,1.04,79.0,2020.0,2.0,8.0,5.0,39.0,2020-02-08,Hyderabad
34.09,67.6,7.7,12.16,11.2,9.0,0.36,5.3,2.1,65.0,2020.0,3.0,27.0,4.0,87.0,2020-03-27,Hyderabad
56.56,141.92,2.65,10.07,8.52,3.88,0.9,6.42,4.8,122.0,2020.0,6.0,26.0,4.0,178.0,2020-06-26,Gurugram
59.62252453388049,119.26485833699508,12.981996186410466,25.345526356873165,25.215039684911517,23.51169355887123,0.0,9.461842244117975,4.187634598683758,135.62721975747718,2016.0,8.0,24.0,2.0,237.0,2016-08-24,Mumbai
15.04,23.51,3.91,17.15,9.58,30.59,2.86,1.73,1.96,181.0,2016.0,6.0,24.0,4.0,176.0,2016-06-24,Bengaluru
19.911893837243543,39.04,9.14,10.14,19.27,6.17,0.32,5.76,1.34,61.0,2018.0,8.0,20.0,0.0,232.0,2018-08-20,Amritsar
98.91462634828403,183.8541580858473,38.00554816025272,51.77038133398423,81.08874999999999,37.12935573646405,0.0,9.449047638858701,0.0,218.1482470921037,2015.0,11.0,16.0,0.0,320.0,2015-11-16,Mumbai
30.71,70.8,9.03,27.31,26.74,13.01,1.07,8.56,21.975,82.0,2020.0,1.0,1.0,2.0,1.0,2020-01-01,Bengaluru
47.73,142.31,3.24,19.85,19.01,26.7,0.6,11.32,3.0,121.0,2020.0,5.0,18.0,0.0,139.0,2020-05-18,Jaipur
125.8,289.98,41.43,42.18,35.0,43.07,0.52,23.59,9.51,371.0,2017.0,3.0,16.0,3.0,75.0,2017-03-16,Delhi
74.60429278736602,152.75951745229077,16.18589471254203,30.18327902038743,31.86620228944207,25.774819531955927,1.2741420144218614,12.564575542986177,6.2961021847595475,197.63952130567304,2017.0,4.0,16.0,6.0,106.0,2017-04-16,Ahmedabad
11.0,24.05,8.75,9.39,19.640022085348164,6.31,1.88,3.58,4.2260625107653595,110.0,2019.0,8.0,28.0,2.0,240.0,2019-08-28,Jorapokhar
35.43,75.99,4.7,7.37,11.84,4.63,0.6400832872437109,5.02,2.21,71.0,2018.0,7.0,5.0,3.0,186.0,2018-07-05,Amritsar
57.46,82.99,9.3,10.02,19.25,11.94,0.63,6.57,2.2,111.0,2020.0,1.0,19.0,6.0,19.0,2020-01-19,Amritsar
29.8,24.1,9.46,19.87,27.18,16.36,1.08,4.42,1.38,101.0,2019.0,6.0,24.0,0.0,175.0,2019-06-24,Chennai
99.83554249869931,184.79948276105915,38.10863446439198,51.827488917119126,81.08874999999999,37.199859808928295,0.0,9.416274858528595,0.0,221.3634396831776,2015.0,12.0,12.0,5.0,346.0,2015-12-12,Mumbai
16.56,41.96,3.03,7.25,6.31,9.48,0.41,6.48,0.44,114.0,2018.0,5.0,27.0,6.0,147.0,2018-05-27,Amaravati
24.49,46.54,2.67,24.04,14.76,12.94,0.68,4.84,2.9,87.0,2018.0,5.0,15.0,1.0,135.0,2018-05-15,Hyderabad
42.99,58.32,9.48,53.65,29.28,28.092433709547322,0.98,4.06,2.85,74.0,2018.0,4.0,25.0,2.0,115.0,2018-04-25,Bengaluru
72.4,118.07,30.97,45.89,46.51,9.35,1.44,11.11,19.96,130.0,2016.0,9.0,28.0,2.0,272.0,2016-09-28,Visakhapatnam
65.59848878392555,131.7903457215391,12.981230853317134,22.21344944820771,25.139163124291827,24.787494214964454,1.094604737481689,9.657271455766022,0.0,163.84755404924363,2017.0,2.0,5.0,6.0,36.0,2017-02-05,Ahmedabad
88.3,167.86312683239657,41.43,40.52,63.37,34.31,1.86,14.88,8.74,174.0,2015.0,12.0,15.0,1.0,349.0,2015-12-15,Delhi
62.396281883458286,125.14294039753236,12.620183226088761,21.630770342143023,24.409689391214442,24.148224221617056,1.0522220190140972,9.350189740787755,0.0,154.432817316414,2017.0,3.0,14.0,1.0,73.0,2017-03-14,Ahmedabad
158.245,251.23,34.73,55.04,70.15,40.03,1.55,18.32,11.97,340.0,2017.0,11.0,23.0,3.0,327.0,2017-11-23,Delhi
58.654618469498324,114.93226552613669,10.269428257201362,20.19787263375042,18.87,24.413244052571827,0.0,7.510365270418333,0.0,125.89634596253563,2015.0,6.0,22.0,0.0,173.0,2015-06-22,Mumbai
57.75,107.72486840857732,10.93,29.83,27.91,28.96,0.85,9.14,0.22,123.0,2018.0,8.0,18.0,5.0,230.0,2018-08-18,Lucknow
81.37671858263003,160.16263889810352,17.509391480385176,32.67989019266304,33.08020772212376,28.3224693374209,1.331847813115459,11.455973952478985,6.638293706824015,212.38776708987916,2015.0,12.0,1.0,1.0,335.0,2015-12-01,Ahmedabad
47.32,87.76433420054104,8.18,16.28,12.56,22.83331424471453,0.02,4.67,0.03,76.0,2017.0,6.0,27.0,1.0,178.0,2017-06-27,Chennai
45.24,91.89,2.074382128192049,10.104453017561127,0.0,14.75878520144488,0.0,8.689295938282726,3.47133755216214,81.0,2019.0,8.0,31.0,5.0,243.0,2019-08-31,Brajrajnagar
29.0,76.33338168029377,16.55,31.88,18.3,15.286752621062305,0.77,29.545,0.0,65.0,2019.0,9.0,26.0,3.0,269.0,2019-09-26,Patna
20.15,54.52,1.92,5.74,4.61,15.292316093996078,1.02,4.07,1.6479134033018,68.0,2017.0,8.0,25.0,4.0,237.0,2017-08-25,Thiruvananthapuram
31.52,73.42,1.39,20.17,11.91,4.0,0.45,18.1,1.09,80.0,2019.0,6.0,3.0,0.0,154.0,2019-06-03,Amaravati
39.03,83.67,9.71,25.39,30.95,45.06,0.64,11.51,1.79,85.0,2019.0,6.0,16.0,6.0,167.0,2019-06-16,Jaipur
158.245,276.2,41.43,65.43,57.64,40.53,0.83,20.29,10.22,302.0,2017.0,1.0,30.0,0.0,30.0,2017-01-30,Delhi
53.22012431992162,111.80692175774675,13.636406056864983,25.304903756399767,27.823935410300237,20.012999062566678,1.0028632952060899,11.613012725641966,6.1887087884196035,136.6438976182617,2019.0,6.0,12.0,2.0,163.0,2019-06-12,Jorapokhar
158.245,289.98,5.84445924631909,24.96,7.94,1.92,2.24,2.93,7.1162389265084585,324.0,2020.0,1.0,13.0,0.0,13.0,2020-01-13,Talcher
53.32,99.00557187994127,5.66,7.83,10.24,62.17999999999999,0.79,4.42,3.78,114.0,2016.0,3.0,30.0,2.0,90.0,2016-03-30,Chennai
158.245,300.9261441257214,41.43,66.58,70.2,16.35,1.27,14.77,21.975,362.0,2019.0,11.0,8.0,4.0,312.0,2019-11-08,Lucknow
101.43,169.06,13.66,4.94,16.04,1.62,2.09,29.545,9.250676806775004,253.0,2020.0,2.0,19.0,2.0,50.0,2020-02-19,Talcher
38.14,80.21,8.58,22.43,18.86,11.06,0.97,8.24,4.282651259890713,77.0,2020.0,1.0,28.0,1.0,28.0,2020-01-28,Thiruvananthapuram
27.75,106.09,20.97,27.03,34.54,13.25,0.0,6.01,1.01,90.93575194458117,2018.0,11.0,5.0,0.0,309.0,2018-11-05,Amritsar
37.7,106.26,25.9,37.43,47.63,22.168913774430393,2.86,29.545,21.975,398.5,2019.0,8.0,4.0,6.0,216.0,2019-08-04,Ahmedabad
34.51,63.23,3.87,38.2,23.52,21.38,0.72,12.19,0.01,96.0,2019.0,1.0,25.0,4.0,25.0,2019-01-25,Amaravati
93.87,236.42141861389916,41.43,76.42499999999998,81.08874999999999,35.53975044645517,2.86,29.545,21.975,398.5,2017.0,11.0,27.0,0.0,331.0,2017-11-27,Ahmedabad
108.76,221.19,27.08,23.33,50.41,0.67,1.2,6.1,6.511599179481664,230.0,2017.0,12.0,20.0,2.0,354.0,2017-12-20,Amritsar
35.71,94.58,9.42,30.34,33.08,18.71,0.68,9.19,3.82,101.0,2019.0,3.0,22.0,4.0,81.0,2019-03-22,Jaipur
70.83,143.99,9.08,14.69,30.63,14.97,0.86,26.9,7.202099288526938,123.0,2019.0,3.0,24.0,6.0,83.0,2019-03-24,Guwahati
60.81,115.67808724980341,9.93,22.73,17.71,16.64,0.83,5.49,7.59,123.0,2018.0,8.0,6.0,0.0,218.0,2018-08-06,Chennai
8.32,22.93,3.82,5.94,9.82,7.39,0.28,3.71,4.8,32.0,2020.0,5.0,19.0,1.0,140.0,2020-05-19,Kolkata
24.26,41.13,1.19,5.4,0.22,0.86,1.7,20.43,0.0,91.0,2020.0,6.0,13.0,5.0,165.0,2020-06-13,Kochi
66.52,189.14922251463622,6.34,23.8,28.24,23.104543661337175,2.86,29.545,9.63,388.0,2015.0,2.0,11.0,2.0,42.0,2015-02-11,Ahmedabad
58.816783037219196,115.44088037185861,13.572655674995238,26.072408333360045,26.080232733033426,23.116020105756206,0.0,9.276809330701212,4.839947394377077,134.9297717215477,2016.0,12.0,24.0,5.0,359.0,2016-12-24,Mumbai
33.6,64.61,1.3,3.14,3.27,2.43,1.54,3.43,1.19,98.0,2020.0,3.0,20.0,4.0,80.0,2020-03-20,Ernakulam
111.86,189.6535320080077,3.89,22.51,25.17,27.353549366206835,2.86,15.84,0.0,226.0,2015.0,4.0,13.0,0.0,103.0,2015-04-13,Ahmedabad
25.6,82.26,2.86,22.47,13.05,10.511667539798509,0.69,17.56377017271211,21.975,132.0,2020.0,5.0,20.0,2.0,141.0,2020-05-20,Ahmedabad
17.45,25.16,1.31,3.49,1.27,3.65,0.34,5.97,0.17,35.0,2019.0,8.0,30.0,4.0,242.0,2019-08-30,Shillong
18.71,76.53,18.0,7.54,23.54,9.67,0.41,9.13,4.0665050175771285,78.0,2019.0,8.0,10.0,5.0,222.0,2019-08-10,Mumbai
49.41,101.51,21.41,25.65,36.99878791931269,11.61,0.0,3.47,2.9810121688653908,97.0,2017.0,7.0,17.0,0.0,198.0,2017-07-17,Amritsar
158.245,294.0247709197563,10.86,21.89,5.45,33.8754150967618,1.38,13.5,8.130840299590886,398.5,2015.0,11.0,12.0,3.0,316.0,2015-11-12,Lucknow
48.2,73.6,12.29,11.35,21.7,31.13,0.28,1.51,1.18,132.0,2019.0,10.0,8.0,1.0,281.0,2019-10-08,Amritsar
65.25,99.73,9.874668185313263,15.21,22.485702120043015,7.9,2.74,4.75,5.064910982867104,189.0,2017.0,12.0,10.0,6.0,344.0,2017-12-10,Brajrajnagar
60.996627034608785,114.00379299643714,7.78,13.1,23.56,23.16746526257657,1.4,5.01,1.87,149.0462862616505,2015.0,8.0,5.0,2.0,217.0,2015-08-05,Patna
45.77,164.31,36.07,56.76,68.79,26.77732766544068,2.86,29.545,21.975,398.5,2019.0,8.0,26.0,0.0,238.0,2019-08-26,Ahmedabad
39.48,108.22,20.52,33.82,36.22,23.56,1.03,8.08,20.58,108.0,2019.0,10.0,5.0,5.0,278.0,2019-10-05,Delhi
63.0,141.14508605457513,5.94,14.01,15.710674612502771,23.658921026375765,0.41,3.95,3.61,236.0,2017.0,6.0,8.0,3.0,159.0,2017-06-08,Gurugram
82.94787539291251,156.21578545062425,27.24024295105231,39.48200676727515,56.93,32.119647720584,0.0,8.683403114738212,0.0,181.43041845320295,2015.0,9.0,28.0,0.0,271.0,2015-09-28,Mumbai
29.99,90.31,10.36,8.33,15.150386298564854,11.01,0.7,7.39,1.3,82.0,2017.0,8.0,27.0,6.0,239.0,2017-08-27,Amritsar
24.44,47.41,3.38,12.27,9.27,14.49,0.54,15.16,0.95,48.0,2020.0,2.0,3.0,0.0,34.0,2020-02-03,Amaravati
16.2,35.35,10.12,21.44,19.49,11.82,1.12,9.61,5.849688122615248,76.0,2019.0,11.0,22.0,4.0,326.0,2019-11-22,Thiruvananthapuram
45.77,91.71054278840234,14.28,32.22,25.56,30.88,0.85,5.75,4.06,88.0,2018.0,6.0,13.0,2.0,164.0,2018-06-13,Chennai
22.3,57.628322763847336,3.85,26.84,17.13,26.74,1.82,4.18,1.82,96.0,2015.0,10.0,2.0,4.0,275.0,2015-10-02,Bengaluru
26.82,69.45926722280865,9.08,8.36,17.37,18.30524267160058,0.64,9.14,1.8007643965603393,96.0,2015.0,6.0,20.0,5.0,171.0,2015-06-20,Hyderabad
22.57,67.03,22.38,23.46,45.81,15.48933632142257,1.3,21.3,6.5989079410942395,77.0,2018.0,5.0,10.0,3.0,130.0,2018-05-10,Mumbai
50.88,132.67,16.82,13.95,23.82,46.11,0.87,13.49,5.250708952727678,133.0,2019.0,11.0,19.0,1.0,323.0,2019-11-19,Brajrajnagar
64.46037551989009,130.38385716958214,12.669185767430575,21.918885522635833,24.651755558839113,24.620036227150422,1.0747551203927486,9.677599477804847,0.0,160.11383663155448,2017.0,1.0,11.0,2.0,11.0,2017-01-11,Ahmedabad
23.16,39.8,10.37,25.68,24.65,3.13,0.79,2.92,3.84,71.0,2020.0,6.0,26.0,4.0,178.0,2020-06-26,Patna
104.42349083985815,205.72310223516365,37.81051967241445,57.89642542166905,81.08874999999999,35.7305273990321,0.0,14.232194532940412,9.332962055258236,249.45740313990154,2016.0,8.0,6.0,5.0,219.0,2016-08-06,Mumbai
5.74,9.67,11.53,0.34,15.57,12.4,0.21,6.79,0.31,19.0,2020.0,4.0,24.0,4.0,115.0,2020-04-24,Aizawl
70.57,112.72,7.54,24.24,6.39,55.41,0.49,4.57,1.07105527699116,111.0,2016.0,10.0,4.0,1.0,278.0,2016-10-04,Bengaluru
34.71,90.12,1.7453071555335127,9.235478734784465,0.0,13.526122167876565,0.63,6.83,3.681100064876887,76.0,2020.0,6.0,12.0,4.0,164.0,2020-06-12,Brajrajnagar
45.71,84.22755575774977,13.52,17.82,18.16,24.709270257938897,0.04,2.27,0.79,70.0,2016.0,9.0,28.0,2.0,272.0,2016-09-28,Chennai
49.99209875887802,101.16916951265284,10.262905581074685,18.920611014151632,20.26403815155527,21.542382395169852,0.0,8.14334072641509,0.0,106.3219798500104,2017.0,3.0,28.0,1.0,87.0,2017-03-28,Mumbai
55.45,102.94350569897733,7.97,23.03,18.86,11.71,1.37,5.98,1.39,114.0,2019.0,7.0,15.0,0.0,196.0,2019-07-15,Lucknow
140.62,225.28,23.24,23.92,63.81,25.77,1.26,29.545,10.066779962756982,300.0,2019.0,3.0,30.0,5.0,89.0,2019-03-30,Guwahati
24.1,79.61,12.88,6.24,18.28,7.31,0.36,7.06,3.0667339511350065,62.0,2020.0,4.0,7.0,1.0,98.0,2020-04-07,Mumbai
158.245,289.98,34.28,45.88,62.95,62.17999999999999,2.86,5.95,9.5,366.0,2015.0,1.0,13.0,1.0,13.0,2015-01-13,Delhi
25.12,46.3,7.57,26.18,18.57,17.45,0.39,4.56,5.18,50.0,2020.0,4.0,22.0,2.0,113.0,2020-04-22,Hyderabad
90.25,141.29,7.53,64.26,40.3,18.38,0.55,14.8,0.09,204.0,2019.0,1.0,21.0,0.0,21.0,2019-01-21,Amaravati
29.87,37.2,0.68,16.25,15.8,7.94,0.05,2.57,0.0,74.0,2019.0,12.0,28.0,5.0,362.0,2019-12-28,Coimbatore
68.66,111.63,20.17,39.51,59.45,11.14,0.91,8.61,21.975,174.0,2019.0,10.0,22.0,1.0,295.0,2019-10-22,Kolkata
34.68,85.16,12.3,39.38,43.73,13.59,1.27,7.3,2.73,106.0,2020.0,1.0,17.0,4.0,17.0,2020-01-17,Bengaluru
39.42,98.18943946293098,5.28,19.56,24.66,20.965265406812705,2.86,17.66,0.0,175.0,2015.0,4.0,12.0,6.0,102.0,2015-04-12,Ahmedabad
97.73,206.93,41.43,62.27,80.23,31.34,1.35,4.19,21.975,251.0,2017.0,11.0,8.0,2.0,312.0,2017-11-08,Jaipur
72.4363519494618,147.95894555541486,3.22,19.2,4.04,25.339154859710106,2.86,10.993093135887989,4.04,201.17080586242992,2015.0,2.0,6.0,4.0,37.0,2015-02-06,Lucknow
97.48,216.0669367532298,5.31,30.02,33.62,22.188058532442938,2.86,29.545,21.975,352.0,2015.0,5.0,14.0,3.0,134.0,2015-05-14,Ahmedabad
113.84,213.2,12.45,69.19,46.93,22.78,1.4,23.5,13.935086771648685,189.0,2019.0,12.0,7.0,5.0,341.0,2019-12-07,Bhopal
158.245,285.04,41.43,35.26,62.44,29.589735117914188,2.11,29.545,6.0,282.0,2019.0,12.0,19.0,3.0,353.0,2019-12-19,Gurugram
62.1929544872297,118.39628847504741,12.932637370638245,22.712551319825707,24.150392495475216,26.509952729518773,0.0,7.538690576799354,0.0,136.0,2016.0,10.0,2.0,6.0,276.0,2016-10-02,Chennai
40.49,95.5273678548499,7.48,20.23,27.71,22.81212928572495,2.86,8.92,3.0,176.0,2015.0,8.0,11.0,1.0,223.0,2015-08-11,Ahmedabad
72.59,128.86,3.63,14.38,9.73,12.019135930008588,2.86,23.96,21.975,162.0,2020.0,1.0,2.0,3.0,2.0,2020-01-02,Ahmedabad
158.245,296.33270288023164,41.43,76.42499999999998,75.24,36.500294588897304,1.69,29.545,21.41,334.0,2019.0,11.0,20.0,2.0,324.0,2019-11-20,Patna
38.32,53.68,3.85,9.76,8.42,7.89,0.55,18.55,2.71,67.0,2019.0,10.0,28.0,0.0,301.0,2019-10-28,Amaravati
48.75,95.45,5.79,27.79,30.87,12.22,1.01,6.22,1.01,95.0,2020.0,2.0,29.0,5.0,60.0,2020-02-29,Bengaluru
21.29,33.06,2.18,9.06,13.28,7.43,0.42,16.41,4.859941536102838,70.0,2019.0,5.0,18.0,5.0,138.0,2019-05-18,Guwahati
44.5,85.81,1.37,11.9,7.21,41.06,0.5,7.05,0.15,98.0,2020.0,2.0,5.0,2.0,36.0,2020-02-05,Chandigarh
42.29,99.54,9.65358007377035,25.06,23.093524543451394,4.8,0.81,5.11,3.913031514905697,83.0,2018.0,4.0,13.0,4.0,103.0,2018-04-13,Amritsar
62.45,137.35386667869648,5.98,17.19,15.25539757786646,22.468952143943625,0.49,11.0,1.41,210.0,2017.0,4.0,30.0,6.0,120.0,2017-04-30,Gurugram
